,SID,lemmatized,negative - AMBIENCE#GENERAL,negative - DRINKS#PRICES,negative - DRINKS#QUALITY,negative - DRINKS#STYLE_OPTIONS,negative - FOOD#PRICES,negative - FOOD#QUALITY,negative - FOOD#STYLE_OPTIONS,negative - LOCATION#GENERAL,negative - RESTAURANT#GENERAL,negative - RESTAURANT#PRICES,negative - SERVICE#GENERAL,neutral - AMBIENCE#GENERAL,neutral - DRINKS#PRICES,neutral - DRINKS#QUALITY,neutral - FOOD#PRICES,neutral - FOOD#QUALITY,neutral - FOOD#STYLE_OPTIONS,neutral - LOCATION#GENERAL,neutral - RESTAURANT#GENERAL,neutral - RESTAURANT#PRICES,neutral - SERVICE#GENERAL,positive - AMBIENCE#GENERAL,positive - DRINKS#QUALITY,positive - DRINKS#STYLE_OPTIONS,positive - FOOD#PRICES,positive - FOOD#QUALITY,positive - FOOD#STYLE_OPTIONS,positive - LOCATION#GENERAL,positive - RESTAURANT#GENERAL,positive - RESTAURANT#MISCELLANEOUS,positive - RESTAURANT#PRICES,positive - SERVICE#GENERAL
855,1227:1,oldukca bol kepceden hizmet veriyorlar cesit zeytinyagli icin tl oduyorsunuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
856,1227:2,ogle yemek hele yazin favori yer maalesef ufak mekân oldugu icin yer bulmak zor olabiliyor birazcik bek imkansiz degil,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
857,1228:0,manzara süper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,1228:1,gerçek güzel konu yer alıyor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,1228:3,zaman gitmek güler yüz ayrılmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
861,1228:4,köfte lezzet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
862,1229:0,taksim kalabalik dar sokaklarindan kucucuk kapidan girmek ulastiginiz yemyesil bahce âdeta kucuk supriz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
863,1229:1,burayi cok sevmek cok romantik cok tatli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
864,1229:2,tek kusur masa yakin birbiri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1229:3,kirmizi limonata limon vitamin tercih et iki bayildik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
866,1229:4,mutlaka ge gorun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
867,1230:0,manzarasi mukkemmel deniz sifir olmasi sebebiyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,1230:1,bahcesi huzur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,1230:2,i̇cerisi icin ayni se soyleyemiycm temiz bulmak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,1230:3,self servis olayi sıkıcı,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1230:4,yan iyi pes do garson yok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872,1230:5,girmek hava almak icin oturabilceginiz br yer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
873,1231:0,kalaba olmak sohbet uygun değmek mekân gayet güzel içmek kısım güzel kokmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
874,1231:1,kalaba gürültü dolayı fazla durmak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1232:0,eski performansini ariyoruz bas müptelasi oldugum son zaman kalite olmak düse mekân,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1232:1,ilk yemek mükemmel ilk açildigindaki lezzet kaybetmek,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
877,1233:0,iyi konum ögretmenevi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,1233:1,anadol hisari hemen yanindaki sabanci ögretmenevi kullanimina açik tesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
879,1233:2,toplam salon kafeterya olusan tesis uygun fiyat hizmet almak ayri salon dügün nisa okul yemegi toplanti organizasyon gerçeklestirmek mümkün,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,1233:3,kafeteryasinin self servis olmasi eksi görü bogaz daki çay keyfî tartisilmaz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,1234:0,yemek guzel pilâv kurufasulye soguk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,1234:1,cok kalabalik oldugu icin servis aksiyor calisanlar bikkin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,1234:2,kere gitmek gitmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1235:0,keyif sohbet ortamlari bütünlestiren ardindan damak biraktigi lezzet müdavi yapmak yer vardir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
885,1235:2,pazar kahvaltilari mabeyin dir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
886,1236:0,nami duymak gittigim yer meze gelin orta nam kalmadi malesef,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,1236:1,ayrica sacma sapa hesap gelip sonrasinda bahsisle calisan vale par tutturmasida cabasi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,1236:2,begenmedim malesef,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1237:0,denk gelmek bilmek uz zaman yemek kötü yemek yedi üst servis kötü,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1237:1,menü özellik yok,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,1237:2,birbiri kopya standart kafe yemek müşteri kazıklamak çalışmak tipik yer,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1238:0,hisarüstü yakışmak bar olmak içmek dizayn güzel yapmak kış ay soğuk olmak problem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
893,1238:1,taraf cam olmak yeterince ısıtmak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1238:2,yılbaşı lira sınır yaban alkol etkin olmak güzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
895,1239:0,hamburger beğenmek diğer yemek lezzet olabilir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
896,1239:1,sürek kalaba mekân,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1239:3,kadıköy gözde mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,1240:0,çay demek ak ilk gelen yer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,1240:1,yakı çeşit çay biri mutlaka seviceksiniz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900,1240:2,karamel aramak çay sevmek ad hatırlamasamda iç karamel demek tek gelicek olucak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
901,1240:3,mekân inanmak keyif içeri koltuk kalkmak istemek i̇nsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902,1241:0,kesinlikle vermek puan haketmek mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
903,1241:1,küçük şirin konsept sahip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
904,1241:2,pizza fagotto favori lezzet iyi yemek iyi pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
905,1242:0,düse kalite eski sever patlicanli güveç kebabini,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1242:1,yakinlarda gitmek servis berbat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1242:2,fiyat yüksek kart geçmek,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1242:3,sorbe dondurmasi güzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909,1243:0,kısık yakı mekân şatobiryan isim et deney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
910,1243:2,özel sunu masa geliyor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
911,1243:3,mantar çanak denenebilir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
912,1244:0,harika manzara güzel lezzet manzarasi yiyecek son derece güzel çesit yiyecek mevcut son derece lezzet fiyatlari uygun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
913,1244:1,halka açik olmasi son derece güzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
914,1244:2,kalabalik o yer bulamak sikinti gitmek gerekmek yer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,1245:0,hisarustu n genis mekân olmasina ragmen ferah yer degil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,1245:1,kalabalik gruplamak icin uygun acidan buyuk avantaj sagliyor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
917,1245:2,belli saat bistro sek o guzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
918,1245:3,yazin camekân olmasi hos kisin donmustuk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
919,1245:4,ilk kıs gecirmesinden mi bilmek su akiyordu tepe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1246:0,biralarindan denenmeli guzel bira varit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,1246:1,ister denemek icin farkli bira kucuk bardak alabiliyorsunuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
922,1246:2,keyif orta cok kalabalik degildi tavsiye etmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,1247:1,alkol çeşitli yemek dekorasyon barmen müşteri profil kadıköy dekl iyi mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
924,1247:2,çalışmak işletme sahib misafirperver samimiyet başka mekân bulabileceğinizi sanmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
925,1247:3,daim gitmek mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926,1248:0,kadıköy ün kemik mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927,1248:1,klâsik kalite bulabilmeniz mümkün,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
928,1248:2,haf son kahvaltı gönül rahat tercih etmek mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
929,1249:0,ramazan ay gitmek fırsat bul yeşil iç hoş düzgü mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
930,1249:1,i̇ftar önce sonra güzel müzik ziyafet sunmak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
931,1249:2,esas konu yemek gelin pozitif olamaycağım,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1249:3,aynı fiyat lezzet yemek yemek şehir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1250:0,mekân bilmek yok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
934,1250:1,kızmak kule karşı eşşsiz manzara meşhur olmak tabiki yer lezzet kalite düşüyor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,1251:0,telefon aramak rezervasyon alamıyoruz deyip oray gitmek istemek masa ora rezerv beyefendi demek oturmak insan görünüş göre açık terslemek ukalâ sevim garson sahip,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1251:1,big chefs isim vermek güvenmek muhit rakîb olmak yüz sürek dolu olabilir böyle gitmek müşteri kaybetmek,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,1252:0,hamburger seviyordum son deneyim mutlu etmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
938,1252:1,sans verecek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
939,1252:2,servi iyi kötü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940,1252:3,mekân tasarı iyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
941,1253:1,iki birbiri lezzet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
942,1253:2,sanir hayatimda yedigim lezzet tavuk gögsü nü yedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,1253:4,hizli servis tesekkür etmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
944,1253:5,tatli kriz böyle sahane bastirilabilirdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
945,1254:0,mekân emniyet mah cafe restorant sartiyla bölüm olusuyor ikisinide denemek gayet genel itibarî güzel mekân kuz bonfile güzel ilgi normal kalabalik mekân içecek genel güzel giriste mini sarküteride alisverise isik tutmak güzel fiyat birazcik fazla,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
946,1255:0,gerçek özelligi çesidi bol konu itibarî talep gören sikisik havasiz normal mekân fiyat hayli yüksek süper özelligi yemegi varmak söyleyin arkadaslar,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,1256:0,servi yemek kötü restorant bulmak i̇stanbul zor,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,1256:1,yenmek kötü kebaplari ukalâ garson lüks restoran ödeyecegini alkol yemek fiyatiyla karsilasirsiniz,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,1256:2,belediye islemek ruhsatini acil iptal etmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1257:0,hersey birakin manzarasi yetmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,1257:1,deniz sifir oyle gece gemi dolayi olusan dalga islatir korku kapiliyorsunuz kahve ic manzarayi bogazi seyretmek yetmek artti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
952,1258:0,sade manzara başka bence artı değer yok,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
953,1258:1,yer bulabilirseniz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,1258:2,çalışmak kâp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,1258:3,saatlerce sıra beklemek ön başka alabiliyor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1258:4,passion fruit lu donmak içecek beğendi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
957,1258:5,aşşk i memnu vasat ta sahip bence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,1258:6,gitmek mi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
959,1259:0,fena değmek menemen fiyat yüksek,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1259:1,porsiyon olmak büyük kişi rahatlıkla yetmek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
961,1259:2,sulu olmak bol ekmek yemek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1260:0,anlamiyla harika mekân ic mekân konsept kis mevsim uygun ozellikle kisin kahvalti icin guzel mekân ariyorsaniz bura bi ugrayin derim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,1261:1,özellikle güzel hava gitmek deniz kıyı masa oturmak epey bi sır bekleyebilirsiniz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1261:2,mekân küçük şirin aşk i memnu önce bitirmek gerçek güzel tat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
965,1261:3,servis sıkıntı sevemedim,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,1261:4,ayrı bahsetmek meşhur tatlı tl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,1262:0,doymak göz aç patates mantı denemek gayet iyi ekstra özellik yok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1262:1,i̇çerisi yemek kokmak çalışmak gerek negatif enerji varmak,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1262:2,i̇nşallah sade gün özgü negatif fıccın in tat damak gitmek,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,1263:0,civar güzel kahvaltı yer girmek duru ö olmak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,1263:1,menemen güzel demek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
973,1263:2,kahvaltı seçenek zayıf fotoğraf sözde zengin kahvaltı tabak kararmak,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,1263:3,zengin bu normal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,1264:0,övmek merak etmek pişman olmak yer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,1264:1,popüler kötü duru mekân tadilât geçirmek zor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,1264:2,ad meşhur menemen yi demek domates kabuk ayıklamak hiçbir anlamak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,1264:3,kabuk soymak zor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,1264:5,sucuk yumurta sucuk fazla pişmek,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1265:0,herşey kefil olmak mekân,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
981,1265:1,garson aşçı iyi yemek yemek tabak taklidî bulabilirsiniz tat başka yer bulamak kardeş keep calm and eat from happy moons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
982,1266:0,ad üzerinde menemen ün sıcak samî esnaf restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
983,1266:1,menemen leziz bal enfes çay olumlu yorum yapmak,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
984,1266:2,karşı lokanta bulunmak derim gitmek menemen bal kaymak güzel kahvaltı yapı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
985,1266:3,fiyat gayet uygun ortalama altı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
986,1267:0,sampi avarajda otobüs yol yapmak mutlaka uğramak yer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1267:1,pide çeşitli karadeniz pide tür,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
988,1267:2,özellikle gitmek öte denk gelin gitmek bence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1268:0,happy moon s ların yüzmek karmak,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,1268:1,çalışmak kötü,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1268:2,lezzet sıfır,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,1268:3,menü alkol bulundurmak tek gerek happy moon s,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1268:4,olmak sokak masat yemek yer yan yapışmak mücedele edemesi cabas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1269:0,kis aylarinda tercih sebep özellikle kisin kütük ev sahlep içmek olmak güzel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
